1,253.90823676793,308.055120576261
2,253.90823676793,308.055120576261
3,258.172434547096,302.189587721938
4,261.724392494617,293.207936019686
5,264.459240821406,283.689483509645
6,267.879331306991,272.698176291793
7,267.867964709461,272.672041375114
8,273.1787454324,257.937576126675
9,280.13878392305,242.670216420474
10,292.704883227176,227.958598726115
11,301.796725784447,214.772169167804
12,301.796725784447,214.772169167804
13,309.397299218195,200.360341151386
14,319.970604861504,187.449971735444
15,338.411784741144,184.537465940054
16,349.213381057269,184.348017621145
17,349.212555066079,184.35545154185
18,355.90191740413,184.241150442478
19,361.496152949405,186.235019818139
20,366.066695919263,188.233655111891
21,369.241204971561,191.563092479461
22,369.257160909857,191.61899747262
23,370.872143165157,196.349288486417
24,372.025146325602,202.167136353783
25,374.006904487917,211.991944764097
26,375.764957264957,222.814228255405
27,375.758933064922,222.77277302466
28,378.640625,237.401348039216
29,381.35852225021,252.803106633081
30,381.087861271676,262.927167630058
31,379.709618874773,275.878402903811
32,379.709618874773,275.878402903811
33,369.642460173422,284.938669086509
34,359.575301472071,293.998935269208
35,349.50814277072,303.059201451906
36,339.440984069369,312.119467634604
37,329.373825368018,321.179733817302
38,319.306666666667,330.24
39,309.170114942529,329.301149425287
40,297.366402116402,324.596560846561
41,289.559196617336,319.015856236786
42,289.633403361345,319.048319327731
43,284.402864816473,312.441360787825
44,278.506130790191,303.225476839237
45,273.721500721501,291.436748436748
46,273.70472061657,291.434971098266
47,271.443199381762,278.096986089645
48,271.018838304553,266.718602825746
49,271.07167680278,253.531711555169
50,270.787969924812,239.268671679198
51,270.787969924812,239.268671679198
52,270.501651982379,225.964207048458
53,269.67264573991,209.798206278027
54,268.21736204576,196.130551816958
55,267.762931034483,188.414408866995
56,267.780111179741,188.549722050649
57,267.65022172949,183.175720620843
58,267.297555791711,178.907545164718
59,266.943374858437,177.489241223103
60,267.572164948454,179.701603665521
61,267.627507163324,179.673925501433
62,268.132567849687,181.826722338205
63,268.298126951093,187.001040582726
64,269.143824027073,195.180485053581
65,270.424514200299,202.965122072745
66,270.432984554061,202.944693572496
67,272.348341232227,213.816113744076
68,273.51884057971,227.761076604555
69,273.471802432731,244.674898636196
70,272.968270944742,260.667379679144
71,272.992854590925,260.668810289389
72,274.205306655067,274.919095258808
73,277.777280358142,286.17459429211
74,285.1494140625,303.0625
75,289.52178533475,312.417640807651
76,289.501590668081,312.425238600212
77,293.165584415584,318.450216450216
78,296.375,321.685185185185
79,297.772237196766,321.966307277628
80,298.711033274956,320.502626970228
81,298.711033274956,320.502626970228
82,299.575342465753,317.27397260274
83,300.143921345678,308.963492879961
84,300.712500225603,300.653013157182
85,301.281079105528,292.342533434404
86,301.849657985453,284.032053711625
87,302.418236865378,275.721573988846
88,302.986815745303,267.411094266067
89,303.555394625228,259.100614543289
90,304.123973505153,250.79013482051
91,304.692552385078,242.479655097731
92,305.261131265003,234.169175374953
93,305.829710144928,225.858695652174
94,305.7239488117,216.628884826325
95,308.916465863454,197.2
96,308.901442307692,197.229166666667
97,308.51825613079,188.69863760218
98,307.165115139637,185.059774620284
99,306.459235375403,183.323353293413
100,304.906723484848,185.625946969697
101,304.918181818182,185.767464114833
102,302.583646616541,188.00234962406
103,298.725284738041,194.224145785877
104,295.253812100344,202.827348745696
105,292.092592592593,213.094708994709
106,292.107822410148,213.066067653277
107,289.490898414563,224.664709336465
108,286.447976878613,234.994797687861
109,282.8128,245.3376
110,279.581453634085,255.385964912281
111,279.579869804707,255.387581372058
